qid,cond,context,answer,gold_in_context,prompt_tokens,gen_seconds,faithful,correct,faithful_v2,correct_v2,judge_parsed,judge_raw,refused
w107,C,['wiki_00565'],1955,1,449,0.5631740093231201,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w108,C,['wiki_02856'],الم不在乎ة الأهم لي خلا مؤتمر الجزيرة الخضراء يتنظم فـ1906 هو تحديد ما يجب القيام به فيما يتعلق بالمغرب وإيجاد حل للأزمة المغربية الأولى بين فرنسا وألمانيا.,0,443,0.5631740093231201,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w109,C,['wiki_00738'],أحمد بن المهدي الغزال,1,413,0.5631740093231201,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w110,C,['wiki_00738'],لتجديد الصلح بين الدولتين وإطلاق صراح الأسرى الجزائريين بإسبانيا,1,415,0.5631740093231201,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w111,C,['wiki_02472'],أصفراو تعني المنطقة المقعرة.,1,405,0.5631740093231201,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w112,C,['wiki_02476'],المعلومة غير متوفرة في النصوص,0,479,0.5631740093231201,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w113,C,['wiki_02472'],بلدة البهاليل,1,413,0.4452827274799347,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w114,C,['wiki_01117'],بعد 35 كلم,1,445,0.4452827274799347,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w115,C,['wiki_01117'],مسجد، وحمام، ومركز تجاري.,1,445,0.4452827274799347,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w116,C,['wiki_01117'],استولى الجيش البرتغالي على القصر الصغير في يوم 23 أكتوبر 1458م وقائده كان ألفونس الخامس.,1,450,0.4452827274799347,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w117,C,['wiki_00050'],المعلومة غير متوفرة في النصوص,0,494,0.4452827274799347,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w118,C,['wiki_01242'],المحامِك والوزارات والجيش,1,323,0.4452827274799347,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w119,C,['wiki_02765'],المعلومة غير متوفرة في النصوص,0,409,0.4452827274799347,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w120,C,['wiki_02712'],المعلومة غير متوفرة في النصوص,0,415,0.4452827274799347,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w121,C,['wiki_02269'],نعم، كانت معروفة أوعبيد الله في العصر المريني.,1,440,0.3180115222930908,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w122,C,['wiki_02787'],وفرة سمك الشابل والتون في أزمور والإقبال الأوروبي على شرائه,1,501,0.3180115222930908,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w123,C,['wiki_02787'],سنة 1476,1,495,0.3180115222930908,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w124,C,['wiki_02319'],لقب عاصمة الشاوية,1,422,0.3180115222930908,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w125,C,['wiki_02319'],83 كم,1,420,0.3180115222930908,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w126,C,['wiki_02319'],الرمز ديال مدينة سطات هو الحصان.,1,419,0.3180115222930908,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w127,C,['wiki_02319'],altura 370 مترا,1,425,0.3180115222930908,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w128,C,['wiki_02445'],المعلومة غير متوفرة في النصوص,0,508,0.3180115222930908,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w129,C,['wiki_00186'],المعلومة غير متوفرة في النصوص,0,440,0.7973456382751465,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w130,C,['wiki_01860'],المعلومة غير متوفرة في النصوص,1,453,0.7973456382751465,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w131,C,['wiki_01845'],المعيشة ديال المهاجرين القاطنين بديار المهجر.,0,475,0.7973456382751465,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w132,C,['wiki_02297'],وسط واحة كبيرة جنوب الأطلس الكبير.,1,437,0.7973456382751465,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w133,C,['wiki_02297'],مدينة القيروان,1,444,0.7973456382751465,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w134,C,['wiki_02297'],سِجِلْمَاسَةَ تَبِنَتْ سِنَةَ 140 هِجْرِيَّةَ وشَكْوْنِ لِعِيْسَى بِنِ يَزِيدِ الأَسْوَدِ بَنَىَهَا.,1,441,0.7973456382751465,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w135,C,['wiki_01432'],من 17% إلى 19%.,1,435,0.7973456382751465,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w136,C,['chunk_030'],المعلومة غير متوفرة في النصوص,0,214,0.7973456382751465,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w137,C,['wiki_02057'],المعلومة غير متوفرة في النصوص,0,436,0.6728861331939697,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w138,C,['wiki_02057'],مصادر الدخل اللي اعتمدات عليهم جمهورية الريف هي: ضرائب على شكل نقود أو محاصيل، مداخيل الزكاة على شكل نقود أو محاصيل زراعية، غرامات، تبرعات السكان والقبائل، فداء الأسرى.,1,431,0.6728861331939697,0,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w139,C,['wiki_02057'],20 ألف بيزيتا سنويا,1,430,0.6728861331939697,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w140,C,['wiki_02057'],سياسة سحب الأراضي الزراعية من من يعجز أو يتهاون في زرعها.,1,434,0.6728861331939697,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w141,C,['wiki_00062'],المعلومة غير متوفرة في النصوص,0,434,0.6728861331939697,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w142,C,['wiki_00526'],المعلومة غير متوفرة في النصوص,0,489,0.6728861331939697,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w143,C,['wiki_02467'],المعلومة غير متوفرة في النصوص,1,458,0.6728861331939697,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w144,C,['wiki_02467'],نشأ بمدينة نفيس,1,454,0.6728861331939697,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w145,C,['wiki_00604'],المعلومة غير متوفرة في النصوص,0,504,0.4936566650867462,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w146,C,['wiki_00604'],المعلومة غير متوفرة في النصوص,0,498,0.4936566650867462,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w147,C,['wiki_02939'],تدشين مستشفى القرب بأحفير تم في يوم 25 يوليوز 2024.,1,443,0.4936566650867462,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w148,C,['wiki_02939'],خالد آيت الطالب,1,447,0.4936566650867462,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w149,C,['wiki_01469'],七年,1,475,0.4936566650867462,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w150,C,['wiki_00149'],أزقة المدينة وأحيائها البيضاء,0,440,0.4936566650867462,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w151,C,['wiki_01062'],المستغلال اللي فرض على الأمازيغ من قبل الرومان، كسيطرة على الأراضي الفلاحية والأعباء المادية، واستعمال القوة لإخضاعهم.,1,446,0.4936566650867462,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w152,C,['wiki_01062'],تاكفاريناس وأديمون,1,450,0.4936566650867462,1,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w153,C,['wiki_02491'],تأسس صندوق محمد السادس للاستثمار في عام 2021.,1,419,0.37826502323150635,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w154,C,['wiki_02491'],المقر الرئيسي في مدينة الرباط.,1,426,0.37826502323150635,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w155,C,['wiki_02491'],في سياق تدابير الإنعاش الاقتصادي المعتمدة في أعقاب جائحة كوفيد-19.,1,422,0.37826502323150635,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w156,C,['wiki_02032'],المعلومة غير متوفرة في النصوص,0,492,0.37826502323150635,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w157,C,['wiki_02032'],المعلومة غير متوفرة في النصوص,0,489,0.37826502323150635,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w158,C,['wiki_02388'],ارتفعت الساكنة الحضرية من 13 إلى 17 مليون نسمة.,1,463,0.37826502323150635,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w159,C,['wiki_01248'],المعلومة غير متوفرة في النصوص,0,300,0.37826502323150635,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w160,C,['wiki_01320'],المعلومة غير متوفرة في النصوص,1,483,0.37826502323150635,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w161,C,['wiki_02208'],المعلومة غير متوفرة في النصوص,0,459,0.44965821504592896,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w162,C,['wiki_01320'],45 منشور,1,486,0.44965821504592896,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w163,C,['wiki_01438'],5 ديسمبر 1952,0,469,0.44965821504592896,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w164,C,['wiki_00725'],عاد محمد الخامس إلى المغرب عام 1955م,0,477,0.44965821504592896,0,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w165,C,['wiki_02347'],محمد توري,1,463,0.44965821504592896,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w166,C,['wiki_02350'],أسكيا محمد فالفترة ديال الحكم ديالو.,0,444,0.44965821504592896,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w167,C,['wiki_02960'],ضواحي تاهلة حيث قلعة جرماط التاريخية وجنوب فاس بسفوح جبال كندر حيث منبع واد بوخرارب,0,471,0.44965821504592896,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w168,C,['wiki_02259'],المعلومة غير متوفرة في النصوص,0,270,0.44965821504592896,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w169,C,['wiki_00475'],التجار العرب استقبلوا السلطان ففاس فـ825 نحو 2٬000 تاجر من القيروان في تونس.,1,454,0.5349314212799072,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w170,C,['wiki_01706'],المعلومة غير متوفرة في النصوص,0,472,0.5349314212799072,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w171,C,['wiki_00475'],-Smithiya li hayati li istaqro fih at-tajareel li jaaw min al-qirawaan -Smithiya li hayati li istaqro fih at-tajareel li jaaw min al-qirawaan,1,455,0.5349314212799072,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w172,C,['wiki_02101'],أكتوبر 1955,1,473,0.5349314212799072,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w173,C,['wiki_01720'],16 نونبر 1955,0,356,0.5349314212799072,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w174,C,['wiki_02365'],المعلومة غير متوفرة في النصوص,0,373,0.5349314212799072,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w175,C,['wiki_02948'],المعلومة غير متوفرة في النصوص,0,457,0.5349314212799072,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w176,C,['wiki_00295'],المعلومة غير متوفرة في النصوص,0,461,0.5349314212799072,1,1,0,0,1,"مدعوم: لا
مطابق: لا",1
w177,C,['wiki_00289'],منتزه NATIONAL إفران، والبحيرات، والمصادر، والشلالات، والمجالات الغابوية، ومحطة ميشليفن للتزلج,1,455,0.47921499609947205,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w178,C,['wiki_02081'],تأسس في عام 1994,1,390,0.47921499609947205,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w179,C,['wiki_02792'],72%,1,471,0.47921499609947205,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w180,C,['wiki_02792'],كتترکز أغلب وحدات صناعة التجميد في جنوب المغرب علاش كده بسبب تطوير صيد الرخويات والصيد السطحي.,1,470,0.47921499609947205,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w181,C,['wiki_02792'],8300 طن في اليوم,1,466,0.47921499609947205,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w182,C,['wiki_02792'],الاتحاد الأوروبي,1,468,0.47921499609947205,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w183,C,['wiki_00269'],كاليغولا,0,457,0.47921499609947205,0,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w184,C,['wiki_00270'],في روما,1,489,0.47921499609947205,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w185,C,['wiki_00270'],شرشال,1,495,0.36924514174461365,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w186,C,['wiki_01463'],كليوباترا سيليني الثانية,1,342,0.36924514174461365,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w187,C,['wiki_01463'],حكم بطليموس الموريطاني من 23 حتى 40.,1,341,0.36924514174461365,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w188,C,['wiki_00051'],ساعتين و11 دقيقة و34 ثانية,1,526,0.36924514174461365,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w189,C,['wiki_00051'],جائزة قارئ العام للعالم العربي,1,524,0.36924514174461365,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w190,C,['wiki_00670'],كونه يقسم المغرب إلى عالمين متمايزين ومنفصلين انفصالا كليا.,1,440,0.36924514174461365,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w191,C,['wiki_00670'],Länder السيبة و Länder المخزن,1,440,0.36924514174461365,1,0,0,0,1,"مدعوم: لا
مطابق: لا",0
w192,C,['wiki_00144'],المعلومة غير متوفرة في النصوص,0,480,0.36924514174461365,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w193,C,['wiki_01890'],"تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية因此，正确的答案应该是：因为她以生产银首饰闻名。但是根据提供的选项和规则，正确的回答是：

تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية",1,503,0.6353369653224945,1,1,1,0,1,"مدعوم: نعم
مطابق: لا",0
w194,C,['wiki_01890'],امرأة اسمها للا زنينية,1,506,0.6353369653224945,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w195,C,['wiki_01411'],حماية الادخار، وضمان شفافية وحسن سير الأسواق المالية، والمساهمة في تطويرها.,0,428,0.6353369653224945,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w196,C,['wiki_01412'],ملك محمد السادس,1,420,0.6353369653224945,0,0,1,0,1,"مدعوم: نعم
مطابق: لا",0
w197,C,['wiki_00930'],سبعة سلاطين حكمو ما بين 1727 و1757.,1,457,0.6353369653224945,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w198,C,['wiki_01051'],المعلومة غير متوفرة في النصوص,0,446,0.6353369653224945,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w199,C,['wiki_01000'],المعلومة غير متوفرة في النصوص,1,418,0.6353369653224945,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w200,C,['wiki_00698'],"34,000 رجل",1,466,0.6353369653224945,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w001,D,"['wiki_02359', 'wiki_00355', 'wiki_01293', 'wiki_02613', 'wiki_01172']",593168,1,1646,1.0100965797901154,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w002,D,"['wiki_02359', 'wiki_00355', 'wiki_00802', 'wiki_01485', 'wiki_01492']",طنجة,1,1589,1.0100965797901154,1,0,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w003,D,"['wiki_01012', 'wiki_01297', 'wiki_01011', 'wiki_01296', 'wiki_01418']","نسبة الطاقات المتجددة فإنتاج الكهربا فالمغرب هي %19,6.",1,1671,1.0100965797901154,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w004,D,"['wiki_01012', 'wiki_01297', 'wiki_01021', 'wiki_01020', 'wiki_01011']","ارتفعت نسبة الطاقة الريحية من 2,8% في 2010 إلى 8,1% في 2015.",1,1869,1.0100965797901154,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w005,D,"['wiki_01012', 'wiki_01011', 'wiki_01255', 'wiki_01299', 'wiki_00441']","1,6 طن",1,1667,1.0100965797901154,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w006,D,"['wiki_00564', 'wiki_00563', 'chunk_011', 'wiki_00453', 'wiki_02608']",استقر عند 12.8%.,1,1447,1.0100965797901154,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w007,D,"['wiki_00564', 'wiki_01369', 'wiki_00290', 'wiki_00417', 'wiki_01408']",المعلومة غير متوفرة في النصوص,1,1637,1.0100965797901154,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w008,D,"['wiki_00564', 'wiki_00563', 'wiki_00291', 'wiki_00453', 'chunk_011']",المعلومة غير متوفرة في النصوص,1,1413,1.0100965797901154,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w009,D,"['wiki_02608', 'wiki_02609', 'wiki_01173', 'wiki_01361', 'wiki_00433']",المعلومة غير متوفرة في النصوص,1,1601,0.9739212989807129,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w010,D,"['wiki_02608', 'wiki_02609', 'wiki_02607', 'wiki_00578', 'wiki_01430']",3.5%,1,1848,0.9739212989807129,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w011,D,"['wiki_00563', 'wiki_00453', 'wiki_02608', 'wiki_00564', 'chunk_011']",المعلومة غير متوفرة في النصوص,1,1442,0.9739212989807129,0,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w012,D,"['wiki_02230', 'wiki_02227', 'wiki_02229', 'wiki_02228', 'wiki_02231']",فاتح أبريل 1998,1,1745,0.9739212989807129,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w013,D,"['wiki_02230', 'wiki_02227', 'wiki_01486', 'wiki_02228', 'wiki_02224']",غاية 31 دجنبر 2011,1,1840,0.9739212989807129,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w014,D,"['wiki_02693', 'wiki_02691', 'wiki_02692', 'wiki_01303', 'chunk_002']",المعلومة غير متوفرة في النصوص,1,1458,0.9739212989807129,1,0,0,0,1,"مدعوم: لا
مطابق: لا",1
w015,D,"['wiki_02691', 'wiki_00564', 'wiki_00582', 'wiki_02693', 'wiki_00563']","تطور معدل التمدن في المغرب من 29% سنة 1960 إلى 62,8% سنة 2024.",1,1737,0.9739212989807129,1,1,1,1,1,"مدعوم: نعم
مطابق: نعم",0
