qid,cond,context,answer,gold_in_context,generator,faithful,correct,judge_parsed,judge_raw,correct_oldjudge,faithful_oldjudge,judge_version,refused
w072,B,"['wiki_01795', 'wiki_01794', 'wiki_01677', 'wiki_00685', 'wiki_00845']",الإسبان بقاو فالمعمورة بين 1614 و1681.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w073,B,"['wiki_02019', 'wiki_01953', 'wiki_02017', 'wiki_01897', 'wiki_02837']",المعلومة غير متوفرة في النصوص,1,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,1
w074,B,"['wiki_02015', 'wiki_02016', 'wiki_02017', 'wiki_02020', 'wiki_01148']",الجماعة فمدينة جرادة كانت مكونة من قبائل سكان المغرب الأصليون بحال قبائل زناتة ومديونة.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w075,B,"['wiki_01101', 'wiki_01103', 'wiki_02130', 'wiki_00920', 'wiki_01965']",السلالة ديال البقر والماس زعير كتنتشر في الرماني، زمور، زعير، وقبائل زيان خاصة في مريرت.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w076,B,"['wiki_01101', 'wiki_02812', 'wiki_00920', 'wiki_02867', 'wiki_00784']",تكتشفات ف 1981,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w077,B,"['wiki_01101', 'wiki_01103', 'wiki_00263', 'wiki_01102', 'wiki_01099']",سلالة مكناس هي لي مخصصة لإنتاج الحليب بلا منازع.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w078,B,"['wiki_00645', 'wiki_00643', 'wiki_00646', 'wiki_00647', 'wiki_00644']",مدينة الحاجب كاينة على ارتفاع 1200 متر فوق سطح البحر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w079,B,"['wiki_00643', 'wiki_00645', 'wiki_00646', 'wiki_00644', 'wiki_00647']",مدينة الحاجب بعيدة على مكناس ب 32 كيلومتر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w080,B,"['wiki_00643', 'wiki_00645', 'wiki_00646', 'wiki_00647', 'wiki_00767']",أشهر مغارة فمدينة الحاجب هي مغارة تشبه وجه الأسد.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w081,B,"['wiki_01214', 'wiki_01216', 'wiki_01215', 'wiki_01104', 'wiki_01217']",المعرض الدولي ديال الفلاحة فالمغرب كيدوم 6 أيام.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w082,B,"['wiki_01214', 'wiki_01216', 'wiki_01215', 'wiki_01104', 'wiki_01217']",الأيام الثلاثة الأولى مخصصة للمحترفين، والأيام الثلاثة الأخرى مفتوحة لعامة الناس.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w083,B,"['wiki_01214', 'wiki_01216', 'wiki_01215', 'wiki_01104', 'wiki_01217']","المعرض كيوصل ل 370,000 متر مربع.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w084,B,"['wiki_02294', 'wiki_02926', 'wiki_00632', 'wiki_00457', 'wiki_02924']",الاقتصاد ديال مرزوكة كيعتمد على السياحة، حيت كيجيو ليها بزاف ديال السياح كل شهر باش يزورو الكثبان الرملية الزوينين و يديرو العلاج.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w085,B,"['wiki_02924', 'wiki_02926', 'wiki_02927', 'wiki_01942', 'wiki_01941']",مدينة مرزوكة كتعاني من مشاكل فالتعليم، بحال الغياب المتكرر ديال الأساتذة والمرافق المهمشة، وحتى ما كاينش مدرسة إعدادية ولا ثانوية، وهاد الشي كيخلي التلاميذ يقطعو كيلومترات باش يوصلو للمدرسة فمدينة الريصاني. زيادة على هادشي، كاين مشاكل فالموارد المائية، بحال,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w086,B,"['wiki_01372', 'wiki_01373', 'wiki_00350', 'wiki_00572', 'wiki_01071']",تم افتتاحها سنة 2012 في إطار مخطط التسريع الصناعي للمغرب.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w087,B,"['wiki_01372', 'wiki_00424', 'wiki_00796', 'wiki_00795', 'wiki_00778']",المنطقة الحرة الأطلسية بعيدة على الدار البيضاء بحوالي 120 كيلومتر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w088,B,"['wiki_01372', 'wiki_01373', 'wiki_00707', 'wiki_00145', 'wiki_00439']",الموقع والبنية التحتية تقع المنطقة الحرة الأطلسية على مساحة تقارب 500 هكتار بالقرب من مدينة القنيطرة، وعلى بُعد حوالي 120 كيلومترًا من مدينة الدار البيضاء و40 كيلومترًا من ميناء القنيطرة الأطلسي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w089,B,"['wiki_01161', 'wiki_01162', 'wiki_01163', 'wiki_00455', 'wiki_02173']",تحدثات اللجنة الوطنية لمناخ الأعمال ف 2009 و كيرأسها رئيس الحكومة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w090,B,"['wiki_01161', 'wiki_01162', 'wiki_01163', 'wiki_00455', 'wiki_01408']",الهدف ديال اللجنة الوطنية لمناخ الأعمال هو اقتراح التدابير الرامية إلى تحسين الإطار القانوني والتنظيمي للأعمال، وتنسيق تنفيذها، وتقييم أثرها على القطاعات المعنية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w091,B,"['wiki_01768', 'wiki_00904', 'wiki_01715', 'wiki_01785', 'wiki_01267']",لا، المغرب الأقصى كان مستقل عن الحكم العثماني.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w092,B,"['wiki_02187', 'wiki_00904', 'wiki_02700', 'wiki_00196', 'wiki_02702']",مراكش,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w093,B,"['wiki_00323', 'wiki_00324', 'wiki_00325', 'wiki_01660', 'wiki_01658']",إقليم شنقيط تابع لموريتانيا من 1960.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w094,B,"['wiki_00324', 'wiki_00930', 'wiki_00325', 'wiki_01328', 'wiki_01276']",حسب الحجج التاريخية، السيادة ديال سلاطين المغرب وصلات لنهر السنغال.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w095,B,"['wiki_02031', 'wiki_02675', 'wiki_02037', 'wiki_00901', 'wiki_02456']",سوق خميس تمسمان بعيد 2 كيلومتر على وسط مدينة كرونة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w096,B,"['wiki_00650', 'wiki_00649', 'wiki_02385', 'wiki_01378', 'wiki_01105']",الزيادة الأخيرة فالأجر الفلاحي تصادق عليها بموجب المرسوم رقم 2.24.1122 فـ26 دجنبر 2024.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w097,B,"['wiki_00650', 'wiki_00373', 'wiki_02973', 'wiki_00649', 'wiki_01489']",اتفاق أبريل 2011 نص على توحيد الحد الأدنى للأجور بين القطاعات الفلاحية وغير الفلاحية خلال ثلاث سنوات.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w098,B,"['wiki_01204', 'wiki_00474', 'wiki_01203', 'wiki_00487', 'wiki_01736']",المدرسة البوعنانية تبنات ما بين عامي 1350م و1355م.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w099,B,"['wiki_01204', 'wiki_01203', 'wiki_01453', 'wiki_01205', 'wiki_01613']",المعلومة غير متوفرة في النصوص.,1,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",1,1,Atlas-Chat-9B/v2,1
w100,B,"['wiki_01367', 'wiki_01366', 'wiki_00226', 'wiki_00942', 'wiki_00613']",الطيارة بوينغ 767-300 ديال المسار نيويورك - مراكش فيها 167 مقعد.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w101,B,"['wiki_02635', 'wiki_02640', 'wiki_02644', 'wiki_02645', 'wiki_02641']",ما تتعدى 200 ملم فالعام.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w102,B,"['wiki_02640', 'wiki_02635', 'wiki_02644', 'wiki_02642', 'wiki_02639']",الحرارة كتفوت 39.6 درجة فالصيف فعين بني مطهر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w103,B,"['wiki_02643', 'wiki_02644', 'wiki_02635', 'wiki_02642', 'wiki_02640']",أبرز الوديان ديال عين بني مطهر هوما: واد الشارف، واد تبودة، واد مسخسخة، واد وزين.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w104,B,"['wiki_00431', 'wiki_01650', 'wiki_00427', 'wiki_00430', 'wiki_01408']",النموذج الاقتصادي المغربي ما بين 1956 و1982 كان مختلط، تداخل فيه النزعة اللبرالية مع التوجيه الاقتصادي، وسياسة تجارية حمائية، وتدخل وازن للسلطات الحكومية في السياسات الاقتصادية والاجتماعية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w105,B,"['wiki_00431', 'wiki_00461', 'wiki_00430', 'wiki_02725', 'wiki_01650']",أولى الأوراش الاقتصادية ديال أول حكومات مغربية من بعد الاستقلال كانت إرساء الاستقلالية الاقتصادية، حيت البلاد كانت خارجة للتو من الاستعمار.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,1,Atlas-Chat-9B/v2,0
w106,B,"['wiki_00565', 'wiki_01491', 'wiki_01490', 'wiki_02224', 'wiki_01486']",البنك المخزني المغربي تأسس فعام 1907 فطنجة، المغرب.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w107,B,"['wiki_00565', 'wiki_01489', 'wiki_01486', 'wiki_01490', 'wiki_01488']",البنك المخزني المغربي دار دور البنك المركزي للدولة المغربية حتى لعام 1959.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w108,B,"['wiki_02856', 'wiki_00716', 'wiki_00717', 'wiki_00719', 'wiki_00692']",السبب الرئيسي لي خلا مؤتمر الجزيرة الخضراء يتنظم فـ1906 هو الأزمة المغربية الأولى عام 1905 بين فرنسا وألمانيا، لي نشأت من رد ألمانيا على جهود فرنسا لإنشاء محمية على دولة المغرب المستقلة.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w109,B,"['wiki_00738', 'wiki_00734', 'wiki_00737', 'wiki_00732', 'wiki_02252']",السفير الثاني كان أحمد بن المهدي الغزال.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w110,B,"['wiki_00738', 'wiki_00694', 'wiki_01685', 'wiki_02086', 'wiki_02906']","محمد بن عثمان المكناسي سفير السلطان محمد الثالث لدى بلاط ""كارلوس الثالث"" اللي زار إسبانيا في الفترة المتراوحة بين 1193 هـ 1194 هـ / 1779م و1780م باش يوقع معاه معاهدة لتجديد الصلح بين الدولتين وإطلاق صراح الأسرى الجزائريين في إسبانيا.",1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w111,B,"['wiki_02472', 'wiki_00139', 'wiki_00114', 'wiki_02730', 'wiki_00070']",كلمة أصفراو بالأمازيغية كتعني المنطقة المقعرة.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w112,B,"['wiki_02476', 'wiki_02473', 'wiki_02472', 'wiki_02479', 'wiki_02471']",أول ناس ديال صفرو كانو ساكنين فالكهوف والمغارات، وبعض منهم مازال ساكنين فالكهوف حتى لدابا.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w113,B,"['wiki_02472', 'wiki_02471', 'wiki_02479', 'wiki_02480', 'wiki_02481']",البلدة لي قريبة من صفرو وباقي فيها شي ناس ساكنين فالكهوف هي البهاليل.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w114,B,"['wiki_01117', 'wiki_01135', 'wiki_01120', 'wiki_01113', 'wiki_01133']",القصر الصغير بعيد على الطريق لي كتربط طنجة وتطوان ب 35 كيلومتر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w115,B,"['wiki_01117', 'wiki_01123', 'wiki_01118', 'wiki_00079', 'wiki_01133']",البقايا الأثرية لي كاينة فموقع القصر الصغير هي مسجد، وحمام، ومركز تجاري تعود إلى فترات تاريخية تمتد من القرن 12 الميلادي إلى غاية القرن 14 الميلادي.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w116,B,"['wiki_01117', 'wiki_00152', 'wiki_01118', 'wiki_01330', 'wiki_00626']",الجيش البرتغالي استولى على القصر الصغير فـ23 أكتوبر 1458م، وكان ألفونس الخامس هو اللي كان كيقودو.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w117,B,"['wiki_00050', 'wiki_00183', 'wiki_00029', 'wiki_02220', 'wiki_01242']",ألبرت حوراني,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w118,B,"['wiki_01242', 'wiki_01243', 'wiki_00641', 'wiki_01228', 'wiki_02180']",المحاكِم والوزارات والجيش,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w119,B,"['wiki_02765', 'wiki_02684', 'wiki_01894', 'wiki_02455', 'wiki_02685']",القصبة المخزنية فتزنيت كتبلغ مساحتها الإجمالية 6704م² وعدد أبراجها 5.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w120,B,"['wiki_02712', 'wiki_01890', 'wiki_01899', 'wiki_01894', 'wiki_01892']",القصبة المخزنية ديال تزنيت كتنسب للقائد الحاحي محمد أغناج.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w121,B,"['wiki_02269', 'wiki_02268', 'wiki_01458', 'wiki_00141', 'wiki_02905']",كانت معروفة بقصبة المرينيين فالعصر المريني.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w122,B,"['wiki_02787', 'wiki_00626', 'wiki_02786', 'wiki_00139', 'wiki_00625']",البرتغاليين استعجلو احتلال أزمور حيت كان فيها بزاف د الحوت، خاصة الشابل والتون، وكانو الأوروبيين كيشريوه بزاف.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w123,B,"['wiki_02787', 'wiki_01867', 'wiki_00161', 'wiki_00159', 'wiki_00305']",إسبانيا بنات برج عسكري عند مصب وادي الشبيكة فعام 1476.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w124,B,"['wiki_02319', 'wiki_02324', 'wiki_02321', 'wiki_02320', 'wiki_02322']",لعاصمة ديال الشاوية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w125,B,"['wiki_02319', 'wiki_02429', 'wiki_00796', 'wiki_02324', 'wiki_02323']",83 كم,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w126,B,"['wiki_02319', 'wiki_02320', 'wiki_02323', 'wiki_02324', 'wiki_02321']",الرمز ديال مدينة سطات هو الحصان.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w127,B,"['wiki_02319', 'wiki_02429', 'wiki_00218', 'wiki_02323', 'wiki_01253']",الارتفاع ديال سطات على سطح البحر هو تقريبا 370 متر.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w128,B,"['wiki_02445', 'wiki_00186', 'wiki_02444', 'wiki_00187', 'wiki_01749']",البييض,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",0,0,Atlas-Chat-9B/v2,0
w129,B,"['wiki_00186', 'wiki_02235', 'wiki_01747', 'wiki_02238', 'wiki_02574']",المرابطين كانو كيستعملو اللون الكحل باش يبينو اعترافهم الاسمي بشرعية الخلافة العباسية.,0,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w130,B,"['wiki_01860', 'wiki_01857', 'wiki_01861', 'wiki_01828', 'wiki_01849']",المناخ ديال تاوريرت كيتحكم فيه مجموعة من المعطيات الطبيعية، بما فيها الموقع ديالها بين السلاسل الجبلية اللي كتوقف الكتل الهوائية الرطبة من الشمال والغرب.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w131,B,"['wiki_01845', 'wiki_01849', 'wiki_01847', 'wiki_01855', 'wiki_01853']",اقتصاد تاوريرت كان كيعتمد على المهاجرين ديالها لي كيرجعو كل صيف.,0,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,0,Atlas-Chat-9B/v2,0
w132,B,"['wiki_02297', 'wiki_02303', 'wiki_01812', 'wiki_02307', 'wiki_02304']",كانت مدينة سجلماسة التاريخية كاينة في جنوب الأطلس الكبير، مقابلة لمدينة الريصاني في تافيلالت الحالية، في المملكة المغربية.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w133,B,"['wiki_02297', 'wiki_01730', 'wiki_01734', 'wiki_02700', 'wiki_01705']",المعلومة غير متوفرة في النصوص,1,MBZUAI-Paris/Atlas-Chat-9B,0,0,1,"مدعوم: لا
مطابق: لا",0,1,Atlas-Chat-9B/v2,1
w134,B,"['wiki_02297', 'wiki_02299', 'wiki_02304', 'wiki_02302', 'wiki_02307']",سجلماسة تبنات فعام 140 هـ/757م من قبل عيسى بن يزيد الأسود.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w135,B,"['wiki_01432', 'wiki_01653', 'wiki_01144', 'wiki_01199', 'wiki_00492']",الضريبة على القيمة المضافة ترفعات من 17% لـ19% فـ1984.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w136,B,"['chunk_030', 'wiki_01432', 'wiki_02330', 'wiki_02331', 'wiki_01429']",ارتفاع أسعار المواد الاستهلاكية الرئيسية في 1983، 18 % بالنسبة للسكر و 67 % بالنسبة للزبدة و 20 % للمحروقات.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
w137,B,"['wiki_02057', 'wiki_01432', 'wiki_02252', 'wiki_02588', 'wiki_01524']",الرسوم لي مفروضة على لي غاديين على رجليهم فالناضور كانت 100 درهم.,1,MBZUAI-Paris/Atlas-Chat-9B,1,0,1,"مدعوم: نعم
مطابق: لا",1,0,Atlas-Chat-9B/v2,0
w138,B,"['wiki_02057', 'wiki_02055', 'wiki_02039', 'wiki_02047', 'wiki_02053']",مصادر الدخل ديال جمهورية الريف كانت فيها: الضرائب على شكل فلوس ولا محاصيل، مداخيل الزكاة، الغرامات، تبرعات السكان والقبائل، وفداء الأسرى.,1,MBZUAI-Paris/Atlas-Chat-9B,1,1,1,"مدعوم: نعم
مطابق: نعم",1,0,Atlas-Chat-9B/v2,0
