qid,cond,prompt,context,answer,gold_in_context,faithful,correct,judge_raw,refused
w158,F,P1,['wiki_02388'],ارتفعت الساكنة الحضرية من 13 إلى 17 مليون نسمة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w159,F,P1,['wiki_00429'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w160,F,P1,['wiki_01320'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w161,F,P1,['wiki_01320'],جِلد الإبل أش كتتصنع آلة الكمبري.,1,1,0,"مدعوم: نعم
مطابق: لا",0
w162,F,P1,['wiki_01320'],45 منشور,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w163,F,P1,['wiki_01438'],5 ديسمبر 1952,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w164,F,P1,['wiki_00725'],عاد محمد الخامس إلى المغرب عام 1955م,0,0,0,"مدعوم: لا
مطابق: لا",0
w165,F,P1,['wiki_02347'],محمد توري,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w166,F,P1,['wiki_02346'],اش دار أسكيا فالفترة ديال الحكم ديالو (1493-1591).,0,1,0,"مدعوم: نعم
مطابق: لا",0
w167,F,P1,['wiki_02958'],أرياف أو الواحات أو قصور,0,0,0,"مدعوم: لا
مطابق: لا",0
w168,F,P1,['wiki_02959'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w169,F,P1,['wiki_00475'],التجار العرب استقبلوا السلطان ففاس فـ825 نحو 2٬000 تاجر من القيروان في تونس.,1,1,0,"مدعوم: نعم
مطابق: لا",0
w170,F,P1,['wiki_01735'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w171,F,P1,['wiki_00475'],-Smithiya li hayati li istaqro fih at-tajareel li jaaw min al-qirawaan -Smithiya li hayati li istaqro fih at-tajareel li jaaw min al-qirawaan,1,1,0,"مدعوم: نعم
مطابق: لا",0
w172,F,P1,['wiki_02101'],أكتوبر 1955,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w173,F,P1,['wiki_01997'],في تاريخ 16 نونبر 1955,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w174,F,P1,['wiki_02142'],المعلومة غير متوفرة في النصوص,0,0,0,"مدعوم: لا
مطابق: لا",1
w175,F,P1,['wiki_02101'],2 مارس 1956,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w176,F,P1,['wiki_00289'],جامعة الأخوين,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w177,F,P1,['wiki_00289'],منتزه NATIONAL إفران، والبحيرات، والمصادر، والشلالات، والمجالات الغابوية، ومحطة ميشليفن للتزلج,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w178,F,P1,['wiki_02081'],تأسس في عام 1994,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w179,F,P1,['wiki_02792'],72%,1,0,0,"مدعوم: لا
مطابق: لا",0
w180,F,P1,['wiki_02792'],كتترکز أغلب وحدات صناعة التجميد في جنوب المغرب علاش كده بسبب تطوير صيد الرخويات والصيد السطحي.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w181,F,P1,['wiki_02792'],8300 طن في اليوم,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w182,F,P1,['wiki_02792'],الاتحاد الأوروبي,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w183,F,P1,['wiki_00270'],على يد الإمبراطور كلوديوس خمدت ثورة إيديمون.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w184,F,P1,['wiki_00270'],في روما,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w185,F,P1,['wiki_00270'],شرشال,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w186,F,P1,['wiki_01463'],كليوباترا سيليني الثانية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w187,F,P1,['wiki_01463'],حكم بطليموس الموريطاني من 23 حتى 40.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w188,F,P1,['wiki_00051'],ساعتين و11 دقيقة و34 ثانية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w189,F,P1,['wiki_00051'],جائزة قارئ العام للعالم العربي,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w190,F,P1,['wiki_00670'],كونه يقسم المغرب إلى عالمين متمايزين ومنفصلين انفصالا كليا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w191,F,P1,['wiki_00670'],Länder السيبة و Länder المخزن,1,1,0,"مدعوم: نعم
مطابق: لا

ملاحظة: كلمة ""Länder"" هي",0
w192,F,P1,['wiki_01890'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w193,F,P1,['wiki_01890'],"تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية因此，正确的答案应该是：因为她以生产银首饰闻名。但是根据提供的选项和规则，正确的回答是：

تشتهر تزنيت بصناعة وإنتاج المجوهرات الفضية",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w194,F,P1,['wiki_01890'],امرأة اسمها للا زنينية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w195,F,P1,['wiki_01411'],حماية الادخار، وضمان شفافية وحسن سير الأسواق المالية، والمساهمة في تطويرها.,0,1,1,"مدعوم: نعم
مطابق: نعم",0
w196,F,P1,['wiki_01411'],المعلومة غير متوفرة في النصوص,0,1,0,"مدعوم: نعم
مطابق: لا",1
w197,F,P1,['wiki_00930'],سبعة سلاطين حكمو ما بين 1727 و1757.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w198,F,P1,['wiki_00930'],بويع ست مرات,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w199,F,P1,['wiki_01000'],المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w200,F,P1,['wiki_00698'],"34,000 رجل",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w001,A,P2,"['wiki_02359', 'wiki_00355', 'wiki_01293', 'wiki_01284', 'wiki_00442']",593 168,1,1,0,"مدعوم: نعم
مطابق: لا",0
w002,A,P2,"['wiki_02359', 'wiki_00355', 'wiki_01492', 'wiki_00247', 'wiki_00583']","طنجة, ملوسة",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w003,A,P2,"['wiki_01012', 'wiki_01011', 'wiki_01297', 'wiki_01296', 'wiki_01417']","نسبة الطاقات المتجددة في توليد الكهرباء بالمغرب هي %13,6%.",1,0,0,"مدعوم: لا
مطابق: لا",0
w004,A,P2,"['wiki_01012', 'wiki_01297', 'wiki_01418', 'wiki_01011', 'wiki_01021']","الاعتماد على الطاقة الريحية ارتفع من 2,8% في 2010 إلى 8,1% في 2015.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w005,A,P2,"['wiki_01012', 'wiki_01011', 'wiki_01014', 'wiki_01255', 'wiki_00432']","1,6 طن",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w006,A,P2,"['wiki_00564', 'chunk_011', 'wiki_00563', 'wiki_00453', 'wiki_00291']",12.8%,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w007,A,P2,"['wiki_00564', 'wiki_01369', 'wiki_00290', 'wiki_00417', 'wiki_01408']",المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w008,A,P2,"['wiki_00564', 'chunk_011', 'wiki_00291', 'wiki_00453', 'wiki_00563']",من 10.5% في 2014 إلى 21.4% في 2024.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w009,A,P2,"['wiki_02608', 'wiki_02609', 'wiki_01173', 'wiki_01361', 'wiki_00433']",المعلومة غير متوفرة في النصوص,1,1,0,"مدعوم: نعم
مطابق: لا",1
w010,A,P2,"['wiki_02608', 'wiki_02609', 'wiki_02607', 'wiki_00578', 'wiki_01651']",انخفض عجز الموازنة من 4.4% من إجمالي الناتج المحلي في 2016 إلى 3.5% في 2017.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w011,A,P2,"['wiki_00563', 'wiki_00453', 'wiki_00564', 'chunk_011', 'wiki_02608']",المعلومة غير متوفرة في النصوص,1,0,0,"مدعوم: لا
مطابق: لا",1
w012,A,P2,"['wiki_02230', 'wiki_02227', 'wiki_02228', 'wiki_02229', 'wiki_02224']",فاتح أبريل 1998,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w013,A,P2,"['wiki_02230', 'wiki_02227', 'wiki_02228', 'wiki_02231', 'wiki_02224']",استمر تبديل الأوراق البنكية المسحوبة في شبابيك بنك المغرب إلى غاية 31 دجنبر 2011.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w014,A,P2,"['wiki_02691', 'wiki_02693', 'chunk_002', 'wiki_01303', 'wiki_02692']","36,8 مليون نسمة",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w015,A,P2,"['wiki_02691', 'wiki_00564', 'wiki_00582', 'wiki_00563', 'wiki_02607']","من 29% في 1960 إلى 62,8% في 2024.",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w016,A,P2,"['wiki_02691', 'wiki_02194', 'wiki_00564', 'wiki_02693', 'wiki_02741']",المعدل السنوي للنمو السكاني خلال الفترة 2014-2024 بلغ حوالي 0.85%.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w017,A,P2,"['wiki_01011', 'wiki_01012', 'wiki_01297', 'wiki_01020', 'wiki_01018']","88,8٪",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w018,A,P2,"['wiki_01011', 'wiki_01297', 'wiki_00443', 'wiki_01020', 'wiki_01379']","9,4%",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w019,A,P2,"['wiki_00436', 'wiki_00569', 'wiki_00426', 'wiki_01110', 'wiki_01106']",15%,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w020,A,P2,"['wiki_00448', 'wiki_00568', 'wiki_00436', 'wiki_01292', 'wiki_00435']",مواد التجهيز ومصادر الطاقة ومواد غذائية.,1,0,0,"مدعوم: لا
مطابق: لا",0
w021,A,P2,"['wiki_01430', 'wiki_01654', 'wiki_00436', 'wiki_01292', 'wiki_01432']",55.8 %,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w022,A,P2,"['wiki_01430', 'wiki_01766', 'wiki_01476', 'wiki_01230', 'wiki_02521']",مليون دولار يوميا,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w023,A,P2,"['wiki_00350', 'wiki_00574', 'wiki_00572', 'wiki_02967', 'wiki_00575']",وقعت اتفاقية التجارة الحرة بين المغرب والولايات المتحدة في 15 يونيو 2004.,1,1,0,"مدعوم: نعم
مطابق: لا",0
w024,A,P2,"['wiki_00574', 'wiki_01284', 'wiki_00575', 'wiki_00569', 'wiki_00436']",百分之一百二十二,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w025,A,P2,"['wiki_00574', 'wiki_00740', 'wiki_01269', 'wiki_00432', 'wiki_02967']",قطاعي السياحة والنسيج,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w026,A,P2,"['wiki_01297', 'wiki_00682', 'wiki_00689', 'wiki_01770', 'wiki_01298']",سنة 2025,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w027,A,P2,"['wiki_01021', 'wiki_01012', 'wiki_01011', 'wiki_01297', 'wiki_01013']",80.4٪,1,0,0,"مدعوم: لا
مطابق: لا",0
w028,A,P2,"['wiki_02790', 'wiki_02789', 'wiki_01372', 'wiki_01408', 'wiki_02611']",طنجة وأكادير والعيون,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w029,A,P2,"['wiki_02790', 'wiki_01289', 'wiki_02783', 'wiki_02791', 'wiki_02795']",Saskفت الناتج الداخلي الخام لقطاع الصيد البحري من 8.3 إلى 15 مليار درهم بين سنتي 2007 و2015.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w030,A,P2,"['wiki_02790', 'wiki_01289', 'wiki_02783', 'wiki_02791', 'wiki_02792']","1,460,000 طن",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w031,A,P2,"['wiki_01281', 'wiki_00428', 'wiki_02608', 'wiki_00445', 'wiki_00412']",56.5%,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w032,A,P2,"['wiki_01281', 'wiki_02609', 'wiki_01361', 'wiki_02608', 'wiki_01312']",ثلاثة آلاف وسبعمائة دولار أمريكي,1,1,0,"مدعوم: نعم
مطابق: لا",0
w033,A,P2,"['wiki_01281', 'wiki_01284', 'wiki_01312', 'wiki_00563', 'wiki_01279']",يحتل المغرب المرتبة 107 في إنتاجية القوى العاملة حسب تقرير منظمة العمل الدولية لسنة 2023.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w034,A,P2,"['wiki_02387', 'wiki_01379', 'wiki_01020', 'wiki_01380', 'wiki_01021']",2700 مليون كيلواط,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w035,A,P2,"['wiki_01379', 'wiki_02386', 'wiki_01378', 'wiki_01281', 'wiki_02411']",تبلغ حصة المدارات المسقية في الناتج المحلي الخام بين 7% و10% حسب الحالة المائية للسنة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w036,A,P2,"['wiki_01377', 'wiki_02384', 'wiki_00436', 'wiki_01095', 'wiki_00428']",40% حتى 60%,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w037,A,P2,"['wiki_00438', 'wiki_00439', 'wiki_01312', 'chunk_007', 'wiki_01814']",90%,0,0,0,"مدعوم: لا
مطابق: لا",0
w038,A,P2,"['wiki_02635', 'wiki_02646', 'wiki_02645', 'wiki_02644', 'wiki_02643']",16289,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w039,A,P2,"['wiki_02646', 'wiki_02635', 'wiki_02643', 'wiki_02644', 'wiki_02645']",في سنة 1995,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w040,A,P2,"['wiki_00814', 'wiki_00813', 'wiki_02649', 'wiki_02333', 'wiki_01568']",عدد المدارس الابتدائية بالدار البيضاء خلال الموسم الدراسي 2008/2009 هو 435 مدرسة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w041,A,P2,"['wiki_01106', 'wiki_00584', 'wiki_00441', 'wiki_01011', 'wiki_00444']",75%,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w042,A,P2,"['wiki_01106', 'wiki_00617', 'wiki_00584', 'wiki_01650', 'wiki_00441']",الصين,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w043,A,P2,"['wiki_02193', 'wiki_02194', 'wiki_02187', 'wiki_02189', 'wiki_02188']","بلغ عدد سكان جماعة خنيفرة سنة 2024 حوالي 242,376 نسمة.",1,0,0,"مدعوم: لا
مطابق: لا",0
w044,A,P2,"['wiki_02194', 'wiki_02193', 'wiki_02202', 'wiki_02187', 'wiki_02188']",المعلومة غير متوفرة في النصوص,1,1,1,"مدعوم: نعم
مطابق: نعم",1
w045,A,P2,"['wiki_01074', 'wiki_01070', 'wiki_01077', 'wiki_00955', 'wiki_00959']",لتشجيع الاستثمارات والصادرات والمساهمة في تمويل مشروع طرامواي الرباط - سلا.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w046,A,P2,"['wiki_01662', 'wiki_01663', 'wiki_01304', 'wiki_02700', 'wiki_02693']",1503,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w047,A,P2,"['wiki_02386', 'wiki_01378', 'wiki_02411', 'wiki_00595', 'wiki_00438']",1050000 هكتار,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w048,A,P2,"['wiki_01378', 'wiki_02386', 'wiki_02385', 'wiki_00633', 'wiki_02824']",تساهم في 75% من الصادرات الفلاحية,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w049,A,P2,"['wiki_02226', 'wiki_02225', 'wiki_01486', 'wiki_01280', 'wiki_02609']","±2,5٪",1,1,1,"مدعوم: نعم
مطابق: نعم",0
w050,A,P2,"['wiki_02609', 'wiki_01361', 'wiki_01418', 'wiki_01368', 'wiki_00415']",خفض الدين العام إلى 60% من إجمالي الناتج المحلي بحلول عام 2021.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w051,A,P2,"['wiki_01040', 'wiki_01981', 'wiki_01983', 'wiki_01035', 'wiki_01043']",ثماني وعشرين سنة,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w052,A,P2,"['wiki_01040', 'wiki_02278', 'wiki_01444', 'wiki_01972', 'wiki_00620']",19 ماي 1881م,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w053,A,P2,"['wiki_02950', 'wiki_02955', 'wiki_02954', 'wiki_02957', 'wiki_02956']",ستة إلى ثمانية أنواع من السلطات.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w054,A,P2,"['wiki_02950', 'wiki_02954', 'wiki_02953', 'wiki_02955', 'wiki_02956']",بالفلفل وزيت الزيتون والكمون.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w055,A,P2,"['wiki_00949', 'wiki_00200', 'wiki_00948', 'wiki_00936', 'wiki_00943']",أربعة وثلاثون موقعًا,1,0,0,"مدعوم: لا
مطابق: لا",0
w056,A,P2,"['wiki_00949', 'wiki_00948', 'wiki_02671', 'wiki_01773', 'wiki_02497']",يبدو أن النقوش الصخرية في إقليم السمارة تعود إلى حوالي 4000-8000 ق.م.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w057,A,P2,"['wiki_02594', 'wiki_02596', 'wiki_02597', 'wiki_02595', 'wiki_00043']",سعيد العلام,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w058,A,P2,"['wiki_02594', 'wiki_02596', 'wiki_02597', 'wiki_02595', 'wiki_00059']",جائزة كتارا للرواية العربية، سنة 2020,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w059,A,P2,"['wiki_01477', 'wiki_01476', 'wiki_00366', 'wiki_01267', 'wiki_01478']",البوليساريو اقترحت إشراك الصحراويين الذين تم إحصاؤهم من طرف الإدارة الإسبانية عام 1974م في الاستفتاء.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w060,A,P2,"['wiki_01477', 'wiki_00301', 'wiki_01659', 'wiki_01266', 'wiki_01252']",السلطات الإسبانية رحلت القبائل الصحراوية إلى إقليم واد نون في المغرب سنة 1969.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w061,A,P2,"['wiki_02133', 'wiki_00652', 'wiki_00651', 'wiki_02130', 'wiki_02129']",أُرسل الأسطول البحري الأمريكي في 13 مايو 1801 في بداية الحرب.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w062,A,P2,"['wiki_00651', 'wiki_00652', 'wiki_02130', 'wiki_02124', 'wiki_00653']",توماس جيفرسون,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w063,A,P2,"['wiki_00873', 'wiki_00879', 'wiki_00871', 'wiki_00878', 'wiki_00872']",الصناعة التقليدية التي يتميز بها مركز الريش هي صناعة الزربية والجلباب.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w064,A,P2,"['wiki_00873', 'wiki_00879', 'wiki_00868', 'wiki_00875', 'wiki_00869']",صناعة الفخار، الدباغة، صياغة الحلي.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
w065,A,P2,"['wiki_00622', 'wiki_01357', 'wiki_02895', 'wiki_00193', 'wiki_00195']",عاش أمازيغ الأطلس المتوسط في جماعات منعزلة ومغلقة، حيث تمثل كل قبيلة كيانًا مستقلًا بخصوصياتها دون علاقات واضحة مع القبائل المجاورة.,1,1,1,"مدعوم: نعم
مطابق: نعم",0
